,dates,names,points
2090,20180315,120BPM,1.46
2091,20180316,원더,9.40
2092,20180316,위대한 쇼맨,9.38
2093,20180316,타이타닉,9.29
2094,20180316,빌리 엘리어트,9.28
2095,20180316,온리 더 브레이브,9.25
2096,20180316,젝스키스 에이틴,9.23
2097,20180316,"서서평, 천천히 평온하게",9.22
2098,20180316,코코,9.22
2099,20180316,러빙 빈센트,9.19
2100,20180316,킹 오브 프리즘 한국어판,9.18
2101,20180316,뽀로로 극장판 공룡섬 대모험,9.17
2102,20180316,패딩턴 2,9.12
2103,20180316,다키스트 아워,9.11
2104,20180316,불멸의 연인,9.01
2105,20180316,그것만이 내 세상,8.96
2106,20180316,매디슨 카운티의 다리,8.91
2107,20180316,프렌즈: 몬스터 섬의 비밀,8.89
2108,20180316,12 솔져스,8.85
2109,20180316,리틀 포레스트,8.82
2110,20180316,레드 스패로,8.80
2111,20180316,더 포스트,8.79
2112,20180316,"나는 내일, 어제의 너와 만난다",8.69
2113,20180316,B급 며느리,8.59
2114,20180316,플로리다 프로젝트,8.49
2115,20180316,셰이프 오브 워터: 사랑의 모양,8.48
2116,20180316,명탐정 코난 : 감벽의 관,8.44
2117,20180316,지금 만나러 갑니다,8.41
2118,20180316,허리케인 하이스트,8.40
2119,20180316,패터슨,8.31
2120,20180316,월요일이 사라졌다,8.31
2121,20180316,덩케르크,8.30
2122,20180316,우리의 20세기,8.27
2123,20180316,진주 귀걸이를 한 소녀,8.12
2124,20180316,너의 췌장을 먹고 싶어,8.07
2125,20180316,50가지 그림자: 해방,8.06
2126,20180316,세 번째 살인,8.04
2127,20180316,수면의 과학,7.95
2128,20180316,신과함께-죄와 벌,7.91
2129,20180316,블랙 팬서,7.55
2130,20180316,툼레이더,7.48
2131,20180316,나미야 잡화점의 기적,7.48
2132,20180316,사라진 밤,7.27
2133,20180316,궁합,7.04
2134,20180316,조선명탐정: 흡혈괴마의 비밀,6.77
2135,20180316,치즈인더트랩,6.16
2136,20180316,골든슬럼버,5.45
2137,20180316,게이트,4.75
2138,20180316,120BPM,2.49
2139,20180317,원더,9.40
2140,20180317,위대한 쇼맨,9.38
2141,20180317,타이타닉,9.29
2142,20180317,빌리 엘리어트,9.28
2143,20180317,온리 더 브레이브,9.27
2144,20180317,젝스키스 에이틴,9.23
2145,20180317,코코,9.22
2146,20180317,러빙 빈센트,9.19
2147,20180317,킹 오브 프리즘 한국어판,9.18
2148,20180317,뽀로로 극장판 공룡섬 대모험,9.17
2149,20180317,패딩턴 2,9.11
2150,20180317,다키스트 아워,9.11
2151,20180317,비밥바룰라,9.09
2152,20180317,그것만이 내 세상,8.96
2153,20180317,매디슨 카운티의 다리,8.91
2154,20180317,프렌즈: 몬스터 섬의 비밀,8.89
2155,20180317,12 솔져스,8.85
2156,20180317,리틀 포레스트,8.80
2157,20180317,레드 스패로,8.79
2158,20180317,더 포스트,8.78
2159,20180317,"나는 내일, 어제의 너와 만난다",8.69
2160,20180317,B급 며느리,8.59
2161,20180317,지금 만나러 갑니다,8.57
2162,20180317,셰이프 오브 워터: 사랑의 모양,8.48
2163,20180317,플로리다 프로젝트,8.47
2164,20180317,명탐정 코난 : 감벽의 관,8.45
2165,20180317,패터슨,8.31
2166,20180317,월요일이 사라졌다,8.31
2167,20180317,덩케르크,8.30
2168,20180317,우리의 20세기,8.27
2169,20180317,허리케인 하이스트,8.13
2170,20180317,50가지 그림자: 해방,8.07
2171,20180317,세 번째 살인,8.04
2172,20180317,수면의 과학,7.95
2173,20180317,신과함께-죄와 벌,7.90
2174,20180317,블랙 팬서,7.55
2175,20180317,나미야 잡화점의 기적,7.48
2176,20180317,툼레이더,7.45
2177,20180317,사라진 밤,7.25
2178,20180317,궁합,7.02
2179,20180317,조선명탐정: 흡혈괴마의 비밀,6.76
2180,20180317,치즈인더트랩,5.95
2181,20180317,골든슬럼버,5.44
2182,20180317,게이트,4.75
2183,20180317,120BPM,2.54
2184,20180318,원더,9.41
2185,20180318,위대한 쇼맨,9.38
2186,20180318,타이타닉,9.29
2187,20180318,빌리 엘리어트,9.28
2188,20180318,온리 더 브레이브,9.27
2189,20180318,젝스키스 에이틴,9.23
2190,20180318,코코,9.22
2191,20180318,러빙 빈센트,9.19
2192,20180318,킹 오브 프리즘 한국어판,9.18
2193,20180318,뽀로로 극장판 공룡섬 대모험,9.17
2194,20180318,패딩턴 2,9.11
2195,20180318,다키스트 아워,9.10
2196,20180318,비밥바룰라,9.09
2197,20180318,쓰리 빌보드,8.99
2198,20180318,그것만이 내 세상,8.96
2199,20180318,매디슨 카운티의 다리,8.91
2200,20180318,프렌즈: 몬스터 섬의 비밀,8.89
2201,20180318,12 솔져스,8.85
2202,20180318,리틀 포레스트,8.81
2203,20180318,더 포스트,8.79
2204,20180318,레드 스패로,8.79
2205,20180318,지금 만나러 갑니다,8.72
2206,20180318,"나는 내일, 어제의 너와 만난다",8.69
2207,20180318,B급 며느리,8.59
2208,20180318,셰이프 오브 워터: 사랑의 모양,8.48
2209,20180318,명탐정 코난 : 감벽의 관,8.44
2210,20180318,플로리다 프로젝트,8.44
2211,20180318,월요일이 사라졌다,8.31
2212,20180318,패터슨,8.31
2213,20180318,덩케르크,8.30
2214,20180318,우리의 20세기,8.27
2215,20180318,50가지 그림자: 해방,8.06
2216,20180318,세 번째 살인,8.00
2217,20180318,허리케인 하이스트,7.96
2218,20180318,수면의 과학,7.95
2219,20180318,신과함께-죄와 벌,7.90
2220,20180318,블랙 팬서,7.55
2221,20180318,나미야 잡화점의 기적,7.48
2222,20180318,단지 세상의 끝,7.46
2223,20180318,툼레이더,7.42
2224,20180318,사라진 밤,7.24
2225,20180318,궁합,7.01
2226,20180318,조선명탐정: 흡혈괴마의 비밀,6.74
2227,20180318,치즈인더트랩,5.81
2228,20180318,골든슬럼버,5.43
2229,20180318,게이트,4.71
2230,20180318,120BPM,2.63
2231,20180319,원더,9.40
2232,20180319,위대한 쇼맨,9.38
2233,20180319,"지금, 만나러 갑니다",9.33
2234,20180319,타이타닉,9.29
2235,20180319,온리 더 브레이브,9.29
2236,20180319,빌리 엘리어트,9.28
2237,20180319,젝스키스 에이틴,9.23
2238,20180319,코코,9.22
2239,20180319,러빙 빈센트,9.19
2240,20180319,킹 오브 프리즘 한국어판,9.18
2241,20180319,뽀로로 극장판 공룡섬 대모험,9.17
2242,20180319,사랑과 영혼,9.17
2243,20180319,패딩턴 2,9.11
2244,20180319,다키스트 아워,9.10
2245,20180319,비밥바룰라,9.09
2246,20180319,쓰리 빌보드,9.00
2247,20180319,그것만이 내 세상,8.96
2248,20180319,매디슨 카운티의 다리,8.91
2249,20180319,프렌즈: 몬스터 섬의 비밀,8.89
2250,20180319,12 솔져스,8.85
2251,20180319,리틀 포레스트,8.81
2252,20180319,더 포스트,8.79
2253,20180319,레드 스패로,8.78
2254,20180319,지금 만나러 갑니다,8.75
2255,20180319,"나는 내일, 어제의 너와 만난다",8.69
2256,20180319,B급 며느리,8.58
2257,20180319,셰이프 오브 워터: 사랑의 모양,8.47
2258,20180319,플로리다 프로젝트,8.44
2259,20180319,월요일이 사라졌다,8.31
2260,20180319,패터슨,8.31
2261,20180319,우리의 20세기,8.27
2262,20180319,50가지 그림자: 해방,8.06
2263,20180319,세 번째 살인,7.98
2264,20180319,수면의 과학,7.95
2265,20180319,신과함께-죄와 벌,7.90
2266,20180319,허리케인 하이스트,7.90
2267,20180319,블랙 팬서,7.55
2268,20180319,나미야 잡화점의 기적,7.48
2269,20180319,단지 세상의 끝,7.46
2270,20180319,툼레이더,7.41
2271,20180319,사라진 밤,7.24
2272,20180319,궁합,7.01
2273,20180319,조선명탐정: 흡혈괴마의 비밀,6.73
2274,20180319,치즈인더트랩,5.80
2275,20180319,골든슬럼버,5.42
2276,20180319,게이트,4.73
2277,20180319,120BPM,2.54
2278,20180320,원더,9.40
2279,20180320,위대한 쇼맨,9.38
2280,20180320,타이타닉,9.29
2281,20180320,빌리 엘리어트,9.28
2282,20180320,온리 더 브레이브,9.26
2283,20180320,젝스키스 에이틴,9.23
2284,20180320,러빙 빈센트,9.20
2285,20180320,킹 오브 프리즘 한국어판,9.18
2286,20180320,뽀로로 극장판 공룡섬 대모험,9.17
2287,20180320,다키스트 아워,9.11
2288,20180320,패딩턴 2,9.11
2289,20180320,비밥바룰라,9.08
2290,20180320,쓰리 빌보드,9.05
2291,20180320,그것만이 내 세상,8.96
2292,20180320,매디슨 카운티의 다리,8.91
2293,20180320,프렌즈: 몬스터 섬의 비밀,8.88
2294,20180320,12 솔져스,8.85
2295,20180320,리틀 포레스트,8.81
2296,20180320,더 포스트,8.79
2297,20180320,레드 스패로,8.78
2298,20180320,지금 만나러 갑니다,8.73
2299,20180320,"나는 내일, 어제의 너와 만난다",8.69
2300,20180320,B급 며느리,8.59
2301,20180320,플로리다 프로젝트,8.46
2302,20180320,셰이프 오브 워터: 사랑의 모양,8.46
2303,20180320,월요일이 사라졌다,8.31
2304,20180320,패터슨,8.31
2305,20180320,우리의 20세기,8.27
2306,20180320,50가지 그림자: 해방,8.07
2307,20180320,세 번째 살인,7.97
2308,20180320,수면의 과학,7.95
2309,20180320,신과함께-죄와 벌,7.90
2310,20180320,허리케인 하이스트,7.82
2311,20180320,블랙 팬서,7.55
2312,20180320,나미야 잡화점의 기적,7.48
2313,20180320,단지 세상의 끝,7.46
2314,20180320,툼레이더,7.39
2315,20180320,사라진 밤,7.22
2316,20180320,궁합,7.01
2317,20180320,조선명탐정: 흡혈괴마의 비밀,6.72
2318,20180320,지슬 - 끝나지 않은 세월2,6.16
2319,20180320,치즈인더트랩,5.74
2320,20180320,골든슬럼버,5.42
2321,20180320,게이트,4.56
2322,20180320,120BPM,2.54
2323,20180321,원더,9.39
2324,20180321,위대한 쇼맨,9.38
2325,20180321,타이타닉,9.29
2326,20180321,빌리 엘리어트,9.28
2327,20180321,온리 더 브레이브,9.23
2328,20180321,젝스키스 에이틴,9.23
2329,20180321,코코,9.22
2330,20180321,러빙 빈센트,9.20
2331,20180321,킹 오브 프리즘 한국어판,9.18
2332,20180321,뽀로로 극장판 공룡섬 대모험,9.17
2333,20180321,다키스트 아워,9.12
2334,20180321,패딩턴 2,9.11
2335,20180321,비밥바룰라,9.07
2336,20180321,쓰리 빌보드,9.04
2337,20180321,그것만이 내 세상,8.96
2338,20180321,프렌즈: 몬스터 섬의 비밀,8.88
2339,20180321,12 솔져스,8.85
2340,20180321,리틀 포레스트,8.81
2341,20180321,더 포스트,8.79
2342,20180321,지금 만나러 갑니다,8.73
2343,20180321,"나는 내일, 어제의 너와 만난다",8.69
2344,20180321,B급 며느리,8.59
2345,20180321,플로리다 프로젝트,8.49
2346,20180321,셰이프 오브 워터: 사랑의 모양,8.46
2347,20180321,월요일이 사라졌다,8.31
2348,20180321,덩케르크,8.30
2349,20180321,올 더 머니,8.29
2350,20180321,50가지 그림자: 해방,8.06
2351,20180321,신과함께-죄와 벌,7.90
2352,20180321,퍼시픽 림: 업라이징,7.75
2353,20180321,허리케인 하이스트,7.74
2354,20180321,블랙 팬서,7.55
2355,20180321,나미야 잡화점의 기적,7.48
2356,20180321,툼레이더,7.37
2357,20180321,사라진 밤,7.22
2358,20180321,궁합,6.97
2359,20180321,조선명탐정: 흡혈괴마의 비밀,6.72
2360,20180321,지슬 - 끝나지 않은 세월2,6.16
2361,20180321,치즈인더트랩,5.74
2362,20180321,골든슬럼버,5.41
2363,20180321,게이트,4.35
2364,20180321,일진,4.24
2365,20180321,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.08
2366,20180321,120BPM,2.54
2367,20180322,원더,9.39
2368,20180322,위대한 쇼맨,9.38
2369,20180322,타이타닉,9.29
2370,20180322,빌리 엘리어트,9.28
2371,20180322,온리 더 브레이브,9.23
2372,20180322,젝스키스 에이틴,9.23
2373,20180322,코코,9.22
2374,20180322,러빙 빈센트,9.20
2375,20180322,킹 오브 프리즘 한국어판,9.18
2376,20180322,뽀로로 극장판 공룡섬 대모험,9.17
2377,20180322,다키스트 아워,9.12
2378,20180322,패딩턴 2,9.11
2379,20180322,쓰리 빌보드,9.02
2380,20180322,프렌즈: 몬스터 섬의 비밀,8.88
2381,20180322,12 솔져스,8.85
2382,20180322,리틀 포레스트,8.81
2383,20180322,더 포스트,8.79
2384,20180322,지금 만나러 갑니다,8.72
2385,20180322,"나는 내일, 어제의 너와 만난다",8.69
2386,20180322,B급 며느리,8.59
2387,20180322,플로리다 프로젝트,8.48
2388,20180322,셰이프 오브 워터: 사랑의 모양,8.46
2389,20180322,월요일이 사라졌다,8.31
2390,20180322,덩케르크,8.30
2391,20180322,올 더 머니,8.29
2392,20180322,50가지 그림자: 해방,8.07
2393,20180322,수면의 과학,7.95
2394,20180322,퍼시픽 림: 업라이징,7.84
2395,20180322,허리케인 하이스트,7.76
2396,20180322,블랙 팬서,7.55
2397,20180322,나미야 잡화점의 기적,7.48
2398,20180322,툼레이더,7.36
2399,20180322,사라진 밤,7.22
2400,20180322,궁합,6.92
2401,20180322,조선명탐정: 흡혈괴마의 비밀,6.72
2402,20180322,지슬 - 끝나지 않은 세월2,6.16
2403,20180322,치즈인더트랩,5.70
2404,20180322,골든슬럼버,5.40
2405,20180322,일진,4.25
2406,20180322,게이트,4.21
2407,20180322,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.14
2408,20180322,120BPM,2.55
2409,20180323,원더,9.40
2410,20180323,위대한 쇼맨,9.38
2411,20180323,빌리 엘리어트,9.28
2412,20180323,온리 더 브레이브,9.23
2413,20180323,젝스키스 에이틴,9.23
2414,20180323,코코,9.22
2415,20180323,러빙 빈센트,9.19
2416,20180323,킹 오브 프리즘 한국어판,9.18
2417,20180323,뽀로로 극장판 공룡섬 대모험,9.17
2418,20180323,다키스트 아워,9.12
2419,20180323,패딩턴 2,9.10
2420,20180323,쓰리 빌보드,9.03
2421,20180323,프렌즈: 몬스터 섬의 비밀,8.88
2422,20180323,12 솔져스,8.85
2423,20180323,리틀 포레스트,8.81
2424,20180323,더 포스트,8.80
2425,20180323,지금 만나러 갑니다,8.72
2426,20180323,"나는 내일, 어제의 너와 만난다",8.69
2427,20180323,B급 며느리,8.59
2428,20180323,콜 미 바이 유어 네임,8.53
2429,20180323,플로리다 프로젝트,8.48
2430,20180323,셰이프 오브 워터: 사랑의 모양,8.46
2431,20180323,월요일이 사라졌다,8.31
2432,20180323,덩케르크,8.30
2433,20180323,올 더 머니,8.29
2434,20180323,50가지 그림자: 해방,8.07
2435,20180323,너와 100번째 사랑,8.01
2436,20180323,수면의 과학,7.95
2437,20180323,신과함께-죄와 벌,7.90
2438,20180323,허리케인 하이스트,7.74
2439,20180323,퍼시픽 림: 업라이징,7.74
2440,20180323,블랙 팬서,7.56
2441,20180323,나미야 잡화점의 기적,7.48
2442,20180323,단지 세상의 끝,7.46
2443,20180323,툼레이더,7.35
2444,20180323,사라진 밤,7.22
2445,20180323,궁합,6.90
2446,20180323,조선명탐정: 흡혈괴마의 비밀,6.72
2447,20180323,지슬 - 끝나지 않은 세월2,6.16
2448,20180323,치즈인더트랩,5.69
2449,20180323,골든슬럼버,5.40
2450,20180323,일진,4.22
2451,20180323,게이트,4.17
2452,20180323,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.19
2453,20180323,120BPM,2.56
2454,20180324,원더,9.40
2455,20180324,위대한 쇼맨,9.38
2456,20180324,빌리 엘리어트,9.28
2457,20180324,젝스키스 에이틴,9.23
2458,20180324,코코,9.22
2459,20180324,러빙 빈센트,9.19
2460,20180324,온리 더 브레이브,9.18
2461,20180324,킹 오브 프리즘 한국어판,9.18
2462,20180324,뽀로로 극장판 공룡섬 대모험,9.17
2463,20180324,다키스트 아워,9.12
2464,20180324,패딩턴 2,9.10
2465,20180324,쓰리 빌보드,9.04
2466,20180324,그것만이 내 세상,8.95
2467,20180324,프렌즈: 몬스터 섬의 비밀,8.88
2468,20180324,12 솔져스,8.85
2469,20180324,리틀 포레스트,8.81
2470,20180324,더 포스트,8.80
2471,20180324,지금 만나러 갑니다,8.74
2472,20180324,콜 미 바이 유어 네임,8.65
2473,20180324,B급 며느리,8.61
2474,20180324,플로리다 프로젝트,8.46
2475,20180324,셰이프 오브 워터: 사랑의 모양,8.46
2476,20180324,커뮤터,8.37
2477,20180324,월요일이 사라졌다,8.32
2478,20180324,덩케르크,8.30
2479,20180324,올 더 머니,8.29
2480,20180324,50가지 그림자: 해방,8.08
2481,20180324,너와 100번째 사랑,8.01
2482,20180324,신과함께-죄와 벌,7.90
2483,20180324,허리케인 하이스트,7.75
2484,20180324,퍼시픽 림: 업라이징,7.64
2485,20180324,블랙 팬서,7.56
2486,20180324,나미야 잡화점의 기적,7.48
2487,20180324,단지 세상의 끝,7.46
2488,20180324,툼레이더,7.35
2489,20180324,사라진 밤,7.21
2490,20180324,궁합,6.87
2491,20180324,조선명탐정: 흡혈괴마의 비밀,6.71
2492,20180324,지슬 - 끝나지 않은 세월2,6.16
2493,20180324,치즈인더트랩,5.68
2494,20180324,골든슬럼버,5.39
2495,20180324,일진,4.25
2496,20180324,게이트,4.12
2497,20180324,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.30
2498,20180324,120BPM,2.57
2499,20180325,위대한 쇼맨,9.38
2500,20180325,타이타닉,9.29
2501,20180325,빌리 엘리어트,9.28
2502,20180325,코코,9.22
2503,20180325,러빙 빈센트,9.19
2504,20180325,온리 더 브레이브,9.19
2505,20180325,킹 오브 프리즘 한국어판,9.18
2506,20180325,뽀로로 극장판 공룡섬 대모험,9.17
2507,20180325,다키스트 아워,9.12
2508,20180325,패딩턴 2,9.10
2509,20180325,쓰리 빌보드,9.00
2510,20180325,그것만이 내 세상,8.95
2511,20180325,프렌즈: 몬스터 섬의 비밀,8.88
2512,20180325,12 솔져스,8.85
2513,20180325,더 포스트,8.80
2514,20180325,리틀 포레스트,8.80
2515,20180325,지금 만나러 갑니다,8.74
2516,20180325,콜 미 바이 유어 네임,8.74
2517,20180325,B급 며느리,8.61
2518,20180325,플로리다 프로젝트,8.47
2519,20180325,셰이프 오브 워터: 사랑의 모양,8.45
2520,20180325,커뮤터,8.37
2521,20180325,월요일이 사라졌다,8.32
2522,20180325,덩케르크,8.30
2523,20180325,올 더 머니,8.29
2524,20180325,진주 귀걸이를 한 소녀,8.12
2525,20180325,50가지 그림자: 해방,8.08
2526,20180325,너와 100번째 사랑,8.01
2527,20180325,신과함께-죄와 벌,7.90
2528,20180325,허리케인 하이스트,7.75
2529,20180325,블랙 팬서,7.56
2530,20180325,퍼시픽 림: 업라이징,7.50
2531,20180325,나미야 잡화점의 기적,7.48
2532,20180325,단지 세상의 끝,7.46
2533,20180325,툼레이더,7.34
2534,20180325,사라진 밤,7.20
2535,20180325,궁합,6.84
2536,20180325,조선명탐정: 흡혈괴마의 비밀,6.71
2537,20180325,지슬 - 끝나지 않은 세월2,6.16
2538,20180325,치즈인더트랩,5.71
2539,20180325,골든슬럼버,5.39
2540,20180325,일진,4.26
2541,20180325,게이트,4.03
2542,20180325,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.39
2543,20180325,120BPM,2.59
2544,20180326,위대한 쇼맨,9.38
2545,20180326,사운드 오브 뮤직,9.37
2546,20180326,타이타닉,9.29
2547,20180326,빌리 엘리어트,9.28
2548,20180326,천녀유혼,9.27
2549,20180326,코코,9.22
2550,20180326,러빙 빈센트,9.19
2551,20180326,온리 더 브레이브,9.19
2552,20180326,킹 오브 프리즘 한국어판,9.18
2553,20180326,뽀로로 극장판 공룡섬 대모험,9.17
2554,20180326,다키스트 아워,9.13
2555,20180326,쓰리 빌보드,8.98
2556,20180326,그것만이 내 세상,8.95
2557,20180326,소공녀,8.90
2558,20180326,프렌즈: 몬스터 섬의 비밀,8.88
2559,20180326,12 솔져스,8.85
2560,20180326,리틀 포레스트,8.80
2561,20180326,더 포스트,8.79
2562,20180326,콜 미 바이 유어 네임,8.75
2563,20180326,지금 만나러 갑니다,8.74
2564,20180326,B급 며느리,8.59
2565,20180326,데어 윌 비 블러드,8.47
2566,20180326,플로리다 프로젝트,8.46
2567,20180326,셰이프 오브 워터: 사랑의 모양,8.45
2568,20180326,커뮤터,8.37
2569,20180326,월요일이 사라졌다,8.32
2570,20180326,덩케르크,8.30
2571,20180326,매그놀리아,8.20
2572,20180326,진주 귀걸이를 한 소녀,8.12
2573,20180326,50가지 그림자: 해방,8.09
2574,20180326,펀치 드렁크 러브,7.94
2575,20180326,신과함께-죄와 벌,7.90
2576,20180326,허리케인 하이스트,7.74
2577,20180326,블랙 팬서,7.56
2578,20180326,나미야 잡화점의 기적,7.48
2579,20180326,퍼시픽 림: 업라이징,7.45
2580,20180326,툼레이더,7.34
2581,20180326,사라진 밤,7.20
2582,20180326,궁합,6.83
2583,20180326,조선명탐정: 흡혈괴마의 비밀,6.70
2584,20180326,롤러코스터,6.23
2585,20180326,지슬 - 끝나지 않은 세월2,6.16
2586,20180326,치즈인더트랩,5.69
2587,20180326,골든슬럼버,5.39
2588,20180326,일진,4.27
2589,20180326,게이트,4.01
2590,20180326,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.48
2591,20180326,120BPM,2.60
2592,20180327,위대한 쇼맨,9.38
2593,20180327,사운드 오브 뮤직,9.37
2594,20180327,타이타닉,9.29
2595,20180327,빌리 엘리어트,9.28
2596,20180327,코코,9.22
2597,20180327,러빙 빈센트,9.19
2598,20180327,킹 오브 프리즘 한국어판,9.18
2599,20180327,뽀로로 극장판 공룡섬 대모험,9.17
2600,20180327,온리 더 브레이브,9.17
2601,20180327,다키스트 아워,9.13
2602,20180327,패딩턴 2,9.10
2603,20180327,비긴 어게인,9.02
2604,20180327,쓰리 빌보드,8.97
2605,20180327,소공녀,8.94
2606,20180327,프렌즈: 몬스터 섬의 비밀,8.88
2607,20180327,12 솔져스,8.85
2608,20180327,콜 미 바이 유어 네임,8.80
2609,20180327,리틀 포레스트,8.80
2610,20180327,더 포스트,8.79
2611,20180327,지금 만나러 갑니다,8.74
2612,20180327,B급 며느리,8.58
2613,20180327,데어 윌 비 블러드,8.47
2614,20180327,플로리다 프로젝트,8.47
2615,20180327,셰이프 오브 워터: 사랑의 모양,8.44
2616,20180327,커뮤터,8.37
2617,20180327,월요일이 사라졌다,8.32
2618,20180327,덩케르크,8.30
2619,20180327,매그놀리아,8.20
2620,20180327,진주 귀걸이를 한 소녀,8.12
2621,20180327,50가지 그림자: 해방,8.09
2622,20180327,펀치 드렁크 러브,7.94
2623,20180327,신과함께-죄와 벌,7.90
2624,20180327,허리케인 하이스트,7.75
2625,20180327,블랙 팬서,7.56
2626,20180327,나미야 잡화점의 기적,7.47
2627,20180327,퍼시픽 림: 업라이징,7.43
2628,20180327,툼레이더,7.34
2629,20180327,사라진 밤,7.17
2630,20180327,궁합,6.80
2631,20180327,조선명탐정: 흡혈괴마의 비밀,6.70
2632,20180327,롤러코스터,6.23
2633,20180327,지슬 - 끝나지 않은 세월2,6.16
2634,20180327,치즈인더트랩,5.69
2635,20180327,일진,4.26
2636,20180327,게이트,4.01
2637,20180327,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.52
2638,20180327,120BPM,2.60
2639,20180328,위대한 쇼맨,9.38
2640,20180328,사운드 오브 뮤직,9.37
2641,20180328,타이타닉,9.29
2642,20180328,빌리 엘리어트,9.28
2643,20180328,코코,9.22
2644,20180328,러빙 빈센트,9.19
2645,20180328,킹 오브 프리즘 한국어판,9.18
2646,20180328,뽀로로 극장판 공룡섬 대모험,9.17
2647,20180328,패딩턴 2,9.10
2648,20180328,비긴 어게인,9.02
2649,20180328,쓰리 빌보드,8.97
2650,20180328,소공녀,8.97
2651,20180328,프렌즈: 몬스터 섬의 비밀,8.88
2652,20180328,12 솔져스,8.85
2653,20180328,콜 미 바이 유어 네임,8.81
2654,20180328,레디 플레이어 원,8.80
2655,20180328,리틀 포레스트,8.80
2656,20180328,더 포스트,8.78
2657,20180328,지금 만나러 갑니다,8.73
2658,20180328,캐롤,8.53
2659,20180328,플로리다 프로젝트,8.47
2660,20180328,데어 윌 비 블러드,8.46
2661,20180328,셰이프 오브 워터: 사랑의 모양,8.44
2662,20180328,월요일이 사라졌다,8.31
2663,20180328,매그놀리아,8.20
2664,20180328,진주 귀걸이를 한 소녀,8.12
2665,20180328,50가지 그림자: 해방,8.09
2666,20180328,펀치 드렁크 러브,7.94
2667,20180328,신과함께-죄와 벌,7.89
2668,20180328,허리케인 하이스트,7.76
2669,20180328,곤지암,7.66
2670,20180328,블랙 팬서,7.56
2671,20180328,나미야 잡화점의 기적,7.46
2672,20180328,퍼시픽 림: 업라이징,7.38
2673,20180328,툼레이더,7.31
2674,20180328,사라진 밤,7.16
2675,20180328,궁합,6.72
2676,20180328,조선명탐정: 흡혈괴마의 비밀,6.70
2677,20180328,지슬 - 끝나지 않은 세월2,6.16
2678,20180328,7년의 밤,5.95
2679,20180328,치즈인더트랩,5.70
2680,20180328,염력,5.06
2681,20180328,일진,4.23
2682,20180328,게이트,4.00
2683,20180328,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.53
2684,20180328,120BPM,2.61
2685,20180329,위대한 쇼맨,9.38
2686,20180329,사운드 오브 뮤직,9.37
2687,20180329,타이타닉,9.29
2688,20180329,빌리 엘리어트,9.28
2689,20180329,코코,9.22
2690,20180329,러빙 빈센트,9.19
2691,20180329,킹 오브 프리즘 한국어판,9.18
2692,20180329,뽀로로 극장판 공룡섬 대모험,9.17
2693,20180329,패딩턴 2,9.10
2694,20180329,비긴 어게인,9.02
2695,20180329,쓰리 빌보드,8.97
2696,20180329,소공녀,8.94
2697,20180329,프렌즈: 몬스터 섬의 비밀,8.88
2698,20180329,12 솔져스,8.85
2699,20180329,레디 플레이어 원,8.81
2700,20180329,리틀 포레스트,8.80
2701,20180329,더 포스트,8.76
2702,20180329,지금 만나러 갑니다,8.74
2703,20180329,캐롤,8.53
2704,20180329,플로리다 프로젝트,8.49
2705,20180329,데어 윌 비 블러드,8.46
2706,20180329,셰이프 오브 워터: 사랑의 모양,8.44
2707,20180329,월요일이 사라졌다,8.31
2708,20180329,매그놀리아,8.20
2709,20180329,진주 귀걸이를 한 소녀,8.12
2710,20180329,50가지 그림자: 해방,8.09
2711,20180329,펀치 드렁크 러브,7.94
2712,20180329,신과함께-죄와 벌,7.89
2713,20180329,허리케인 하이스트,7.76
2714,20180329,곤지암,7.57
2715,20180329,블랙 팬서,7.56
2716,20180329,나미야 잡화점의 기적,7.45
2717,20180329,콜 미 바이 유어 네임,7.41
2718,20180329,퍼시픽 림: 업라이징,7.35
2719,20180329,툼레이더,7.27
2720,20180329,사라진 밤,7.15
2721,20180329,7년의 밤,6.38
2722,20180329,지슬 - 끝나지 않은 세월2,6.16
2723,20180329,치즈인더트랩,5.66
2724,20180329,염력,5.06
2725,20180329,게이트,3.98
2726,20180329,극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,3.53
2727,20180329,120BPM,2.61
2728,20180330,원더,9.40
2729,20180330,위대한 쇼맨,9.38
2730,20180330,사운드 오브 뮤직,9.37
2731,20180330,빌리 엘리어트,9.28
2732,20180330,코코,9.22
2733,20180330,러빙 빈센트,9.19
2734,20180330,킹 오브 프리즘 한국어판,9.18
2735,20180330,뽀로로 극장판 공룡섬 대모험,9.17
2736,20180330,패딩턴 2,9.10
2737,20180330,비밥바룰라,9.06
2738,20180330,비긴 어게인,9.02
2739,20180330,소공녀,8.97
2740,20180330,쓰리 빌보드,8.96
2741,20180330,프렌즈: 몬스터 섬의 비밀,8.88
2742,20180330,12 솔져스,8.85
2743,20180330,레디 플레이어 원,8.83
2744,20180330,"안녕, 나의 소울메이트",8.80
2745,20180330,리틀 포레스트,8.80
